tfrecord,id,num,args
datasets/planes_with_keypoints/0003,7664f3809169e998a4ee0fb6a51564c3,100,
datasets/planes_with_keypoints/0003,3baa3ca477d17e1a61f1ef59130c405d,100,
datasets/planes_with_keypoints/0003,f680ee392bad2dca29348d14ca881f7d,100,
datasets/planes_with_keypoints/0003,66493aa4ae7dbe40b6b87e72ead132ed,100,
datasets/planes_with_keypoints/0003,1bba3fb413b93890947bbeb9022263b8,100,
datasets/planes_with_keypoints/0003,a9b2d531e073113f9d1eb836604648db,100,
datasets/planes_with_keypoints/0003,f771c5a1b9bbac21f4fb6842b3610149,100,
datasets/planes_with_keypoints/0003,dd48aa92170bdde04c3a35cee92bb95b,100,
datasets/planes_with_keypoints/0003,d5e01850a9d1f3ac5fb48d488d5dfafd,100,
datasets/planes_with_keypoints/0003,ffd13ca14b85fec66cf1b4a8fc3914e,100,
datasets/planes_with_keypoints/0003,f0065f4f9e20d604521546825315c695,100,
datasets/planes_with_keypoints/0003,d109c08886c2a3dabdf566b587d6b21,100,
datasets/planes_with_keypoints/0003,6c613c1893bf7f9ffae8113cc147b3ae,100,
datasets/planes_with_keypoints/0003,1e7dbf0057e067586e88b250ea6544d0,100,
datasets/planes_with_keypoints/0003,20dbfa169424bb8ed7b90ecb4a11cd32,100,
datasets/planes_with_keypoints/0003,db758090dd739ee9ca68a659ecae961c,100,
datasets/planes_with_keypoints/0003,31a06c63b8932cac8bec85d7b4e1ee67,100,
datasets/planes_with_keypoints/0003,1203825bf97bc3524722e1824a086fad,100,
datasets/planes_with_keypoints/0003,3fa6a05b62169e0d2350d07acbcc057a,100,
datasets/planes_with_keypoints/0003,f258c40371334a4e90b1d6deb98feec6,100,
datasets/planes_with_keypoints/0003,2c9331f57865a9d2bd34bbc5253f83f8,100,
datasets/planes_with_keypoints/0004,14ec1da5f5499d83bc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0004,5515a62182afd357f2b0736dd4d8afe0,100,
datasets/planes_with_keypoints/0004,67b7039f53759e92f4fb6842b3610149,100,
datasets/planes_with_keypoints/0004,865f434c71d41326c9d5795160525060,100,
datasets/planes_with_keypoints/0004,d54ca25127a15d2b937ae00fead8910d,100,
datasets/planes_with_keypoints/0004,647a8f5c79b54910f6c0d5cf01fdaf45,100,
datasets/planes_with_keypoints/0004,c541b8c49b5d2d8e99ad3ba13045dc42,100,
datasets/planes_with_keypoints/0004,5a38f5eb63dd8b20ab9d1113aabc16f5,100,
datasets/planes_with_keypoints/0004,535dad1777edb67bbc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0004,f34a66147493f0633d5158710d6fb8,100,
datasets/planes_with_keypoints/0004,2421f54274a5c237e8cef78f8179925b,100,
datasets/planes_with_keypoints/0004,13370c42b8ea45cf5e8172e6d9ae84ff,100,
datasets/planes_with_keypoints/0004,aff764398f14383eb87697d3904b168b,100,
datasets/planes_with_keypoints/0004,53d0eca7c8ab5e644c3a35cee92bb95b,100,
datasets/planes_with_keypoints/0004,3b9c905771244df7b6ed9420d56b12a9,100,
datasets/planes_with_keypoints/0004,7f09b3b11ae3f22dbe13ce34aa7c0c1c,100,
datasets/planes_with_keypoints/0004,7201e35e5062683571d03b466c72ce41,100,
datasets/planes_with_keypoints/0004,369244d49f8f1308b858e64ff0fa8db3,100,
datasets/planes_with_keypoints/0004,3572e3fa25911295922e63c830b776de,100,
datasets/planes_with_keypoints/0004,43abe330362164e99be82ec29531a70f,100,
datasets/planes_with_keypoints/0004,121b5c1c81aa77906b153e6e0582b3ac,100,
datasets/planes_with_keypoints/0004,9d06f4ff9f1e7932941d71475449eb25,100,
datasets/planes_with_keypoints/0004,77410e47feee769deb1a0518c224975f,100,
datasets/planes_with_keypoints/0004,219fa6821c9240e42476c2e017302af2,100,
datasets/planes_with_keypoints/0004,a2f0c1bdfe1475bdc1a897657d9a1924,100,
datasets/planes_with_keypoints/0004,f9fc7fc23e62986fef6c510e24348d3b,100,
datasets/planes_with_keypoints/0004,f8fa93d7b17fe6126bded4fd00661977,100,
datasets/planes_with_keypoints/0004,5f0e7de6a86a694d3930849f1d75b1,100,
datasets/planes_with_keypoints/0004,a777672f17d3641f1aa9d8d95b6740cc,100,
datasets/planes_with_keypoints/0004,b6dc4ddde769573df551b6c3f174499e,100,
datasets/planes_with_keypoints/0004,4303c9458a723504d972c9dd75ed77d4,100,
datasets/planes_with_keypoints/0004,eac05be6e7f3bfa99a6e43b878d5b335,100,
datasets/planes_with_keypoints/0004,3a6d6534045b1895e8ed194c80e0b1ef,100,
datasets/planes_with_keypoints/0004,6296558889cbcba8faa7ec7d870d2e09,100,
datasets/planes_with_keypoints/0004,b9c8536f91ec3bcd3aff44a57f77b39,100,
datasets/planes_with_keypoints/0004,762e29f11597581d62b600da24e0965,100,
datasets/planes_with_keypoints/0004,65166f18d4ee36a61cac9affde84fd21,100,
datasets/planes_with_keypoints/0004,3ca058682dfe98f7f678b53750b6d181,100,
datasets/planes_with_keypoints/0004,df7313e87ef2905d37678474be485ca,100,
datasets/planes_with_keypoints/0004,e841e17e3256acf38699933784576e73,100,
datasets/planes_with_keypoints/0005,647576c71cff90b4ca8607f540cc62ba,100,
datasets/planes_with_keypoints/0005,d64f391dee878277bd46d022fd7d80aa,100,
datasets/planes_with_keypoints/0005,e18b6350437cfe0d727249e8d9a90100,100,
datasets/planes_with_keypoints/0005,cf71f5442c4120db37678474be485ca,100,
datasets/planes_with_keypoints/0005,94dffe91af2c8834fca1f1143bb6bc17,100,
datasets/planes_with_keypoints/0005,fbee89bee5338798d4837a4534bf020b,100,
datasets/planes_with_keypoints/0005,dbdca81a0f9079096d511e9563e4bbe7,100,
datasets/planes_with_keypoints/0005,dfa310706fad49d873ec74c119307b9,100,
datasets/planes_with_keypoints/0005,64211a5d22e8ffad7209009cfb89d4bd,100,
datasets/planes_with_keypoints/0005,222c0d99446148babe4274edc10c1c8e,100,
datasets/planes_with_keypoints/0005,20bf5bba045e5a53fdd77aff53f4b7ba,100,
datasets/planes_with_keypoints/0005,2c5bdd9a08122f9e2023ec956848b741,100,
datasets/planes_with_keypoints/0005,5cd68dfe309e1f8317e5bbee411fa5d0,100,
datasets/planes_with_keypoints/0005,137acaae47b50659348e240586a3f6f8,100,
datasets/planes_with_keypoints/0005,6ce399fe42d54815e4406b3bf37e6ffe,100,
datasets/planes_with_keypoints/0005,ba0f83a82b18613d2350d07acbcc057a,100,
datasets/planes_with_keypoints/0005,b94b4edc5e4701093ba0eea71939b1f2,100,
datasets/planes_with_keypoints/0005,bdcc8077771968d67c54439d6177032,100,
datasets/planes_with_keypoints/0005,a57802c776ba1b69e44b1dd0f956e84,100,
datasets/planes_with_keypoints/0005,de65da5cdc92b4aebc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0005,43edf9f02a027ed162f11c7bf54cc1ed,100,
datasets/planes_with_keypoints/0005,8ac8c21b63ff535fca8607f540cc62ba,100,
datasets/planes_with_keypoints/0005,2e3c317357ecb038543941eaaf04581f,100,
datasets/planes_with_keypoints/0005,676e568ab8e286ad67c54439d6177032,100,
datasets/planes_with_keypoints/0005,b848dca797986bd69d175f8055b49b9,100,
datasets/planes_with_keypoints/0005,83dd9dd45724d5fbbeb310a83b693887,100,
datasets/planes_with_keypoints/0005,79d82d0db21dff48aedf20f7099e25c5,100,
datasets/planes_with_keypoints/0005,af188ff4bc1ed0693faf1ff99e423b8,100,
datasets/planes_with_keypoints/0005,c489f0cb96399da63c326782eb2d380e,100,
datasets/planes_with_keypoints/0005,a1d2c8b24476c8ee70d98a97e17b4da3,100,
datasets/planes_with_keypoints/0005,3a7e89dc355faac111f5789deac2dcac,100,
datasets/planes_with_keypoints/0005,b356ef92a2052648b8494b55ada518dc,100,
datasets/planes_with_keypoints/0005,19e531e6d0bd5ddd67c54439d6177032,100,
datasets/planes_with_keypoints/0005,934e5dbb193dab924d02f09e7a1a5b28,100,
datasets/planes_with_keypoints/0005,1e155559446469112e690fa6dfd5d610,100,
datasets/planes_with_keypoints/0005,ddb96cc263869979f446f92b52bbd82a,100,
datasets/planes_with_keypoints/0005,e761cf88524cf8f24c3a35cee92bb95b,100,
datasets/planes_with_keypoints/0005,356a633ea047c549ca8607f540cc62ba,100,
datasets/planes_with_keypoints/0005,e0bb0ddf67462f4a8b686f76be476fe0,100,
datasets/planes_with_keypoints/0005,ba7d272a0ef0f06cd165fddf32a925f6,100,
datasets/planes_with_keypoints/0006,d532217c7fabf1d44e8b48a4c01e36f8,100,
datasets/planes_with_keypoints/0006,63c63aed97f15526bbf3143b1cb6076a,100,
datasets/planes_with_keypoints/0006,c3733e626c07b9ff26360e1e29a956c7,100,
datasets/planes_with_keypoints/0006,1807d521bc2164cd8c4f5e741c2f9cdb,100,
datasets/planes_with_keypoints/0006,1a888c2c86248bbcf2b0736dd4d8afe0,100,
datasets/planes_with_keypoints/0006,8f33d2c0c08befe48caa71b1fbf7fb98,100,
datasets/planes_with_keypoints/0006,a6cbada42d1a30d0f5c7319b71bdce6e,100,
datasets/planes_with_keypoints/0006,297316f1c8a6f59bd007e7980e2b01ba,100,
datasets/planes_with_keypoints/0006,71f718d82a865472bfa44fe936def6d4,100,
datasets/planes_with_keypoints/0006,c12362906beecc796059aeb39e538eb2,100,
datasets/planes_with_keypoints/0006,9441549e323552f2f001dddaf44c449b,100,
datasets/planes_with_keypoints/0006,ccc0bbcc236bdff9c1ccec171a275967,100,
datasets/planes_with_keypoints/0006,657439efe649f57f47f8deec944763f7,100,
datasets/planes_with_keypoints/0006,6d119be1286c7b129a6e43b878d5b335,100,
datasets/planes_with_keypoints/0006,273e90f5c26654ea8b96ae1a0a8b84ec,100,
datasets/planes_with_keypoints/0006,77dfd8d4ee3c54c3e99ea3c41458bc01,100,
datasets/planes_with_keypoints/0006,5b3e534b2d022a9528be5258a76a8dcf,100,
datasets/planes_with_keypoints/0006,707da8b9f37fd990bde4f466a45d975a,100,
datasets/planes_with_keypoints/0006,1678946724380812de689e373096b0e3,100,
datasets/planes_with_keypoints/0006,c93d0663035962b01b1cc145b0144991,100,
datasets/planes_with_keypoints/0006,cc0c7bf3f0f598db2a9ab3cbfdfd536c,100,
datasets/planes_with_keypoints/0006,52747021197c7eeeb1a0518c224975f,100,
datasets/planes_with_keypoints/0006,8f4c92227704fdf11c568754310e5f73,100,
datasets/planes_with_keypoints/0006,5608c1b40a0c2fc9c2912ef1a1302821,100,
datasets/planes_with_keypoints/0006,640c9b76fd75aa94d13ef00338ba8c52,100,
datasets/planes_with_keypoints/0006,796d6fba50664f5b1bcd0717744cc5bc,100,
datasets/planes_with_keypoints/0006,a9b808a446c498f475df24d58e852c90,100,
datasets/planes_with_keypoints/0006,ab2f47cda3622573c231d70e1e0cc567,100,
datasets/planes_with_keypoints/0006,b71c16266f1674cd884ccdf529614144,100,
datasets/planes_with_keypoints/0006,5fc63354b0156d113136bac5fdb5050a,100,
datasets/planes_with_keypoints/0006,a1db8dcb7f1fcdd597190b73ffeacc5f,100,
datasets/planes_with_keypoints/0006,619f0ed9bd92778e1c6bce26aea93f68,100,
datasets/planes_with_keypoints/0006,2b20176a59621b35497add46ccd9d60,100,
datasets/planes_with_keypoints/0006,7fce28d597b3137cf24f8f5f80968450,100,
datasets/planes_with_keypoints/0006,ed7e1a38fe33830b87697d3904b168b,100,
datasets/planes_with_keypoints/0006,5f9d38e5e7fef49f7a571401e6605fc2,100,
datasets/planes_with_keypoints/0006,b4575e5e6161fd497b164268a44f7712,100,
datasets/planes_with_keypoints/0006,16f67f87f414a5df26360e1e29a956c7,100,
datasets/planes_with_keypoints/0006,58fcba9ef405277cfc8d2548f6ad75e,100,
datasets/planes_with_keypoints/0006,c0bb4f92d12f4504d65766fd3c4f994c,100,
datasets/planes_with_keypoints/0007,eb2ac022b65f827e5e0925f0d15a8f74,100,
datasets/planes_with_keypoints/0007,66ae19841350ac2d4ba2821676102936,100,
datasets/planes_with_keypoints/0007,c0c32558decf271df3ad4b0977199f23,100,
datasets/planes_with_keypoints/0007,27acb1d0e8c808262347b4731688b0f,100,
datasets/planes_with_keypoints/0007,ce1d767436d9b289e8ac6b4e1f12f978,100,
datasets/planes_with_keypoints/0007,afcb946d2d36a77abc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0007,ca88882d06ee5468c34c40f49da8010e,100,
datasets/planes_with_keypoints/0007,8406b2372f6e1478d62bfd1579f9a1c2,100,
datasets/planes_with_keypoints/0007,acaccf2af6ed78925a25a01ca5b91f98,100,
datasets/planes_with_keypoints/0007,d8a8e238987fed8dbc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0007,4cdd238ccf9002344f59c2a67aa8473b,100,
datasets/planes_with_keypoints/0007,715623df7ed5a6fc2296d88107d065f6,100,
datasets/planes_with_keypoints/0007,820ba20e5da8325f19ba010ddb4974fe,100,
datasets/planes_with_keypoints/0007,8b1b372c0ea200bd225a23c790f08fdd,100,
datasets/planes_with_keypoints/0007,b8ed32beb17c3cacafd477f714c68df9,100,
datasets/planes_with_keypoints/0007,e53547a01129eef87eda1e12bd28fb7,100,
datasets/planes_with_keypoints/0007,494a1698eb82572c3df325aac2f73830,100,
datasets/planes_with_keypoints/0007,21adc93a24e86672f054f5e37c7ac323,100,
datasets/planes_with_keypoints/0007,d6edd8b0801a02baf7571913c73c0c78,100,
datasets/planes_with_keypoints/0007,602a71a251857294959a8a7d5a8a5077,100,
datasets/planes_with_keypoints/0007,448ff32981729dd38eeecfc1f147b56c,100,
datasets/planes_with_keypoints/0007,17ad3ab1b1d12a7db26dc8ec64d633df,100,
datasets/planes_with_keypoints/0007,2a05d684eeb9c1cfae2ca9bb680dd18b,100,
datasets/planes_with_keypoints/0007,1a963a929d9b1332290d63dca780cfb6,100,
datasets/planes_with_keypoints/0007,8f40518bd30467151e5ae32cb9e3711f,100,
datasets/planes_with_keypoints/0007,1a29042e20ab6f005e9e2656aff7dd5b,100,
datasets/planes_with_keypoints/0007,240136d2ae7d2dec9fe69c7ccc27d2bf,100,
datasets/planes_with_keypoints/0007,b22014408721ec314567cadca15fe337,100,
datasets/planes_with_keypoints/0007,d75a4d4d25863f5062747c704d78d4f8,100,
datasets/planes_with_keypoints/0007,c237b4636625f1b0af8d9a7eb0a2bedf,100,
datasets/planes_with_keypoints/0007,1397f5bfd89673b21fc43d5b32fa230f,100,
datasets/planes_with_keypoints/0007,cc80380c511ec8e2c91a9d486db717,100,
datasets/planes_with_keypoints/0007,fbc429365ab7136be1a9c234926c21e2,100,
datasets/planes_with_keypoints/0007,dbd74d18fa992eee7f1f82f6fc8747b8,100,
datasets/planes_with_keypoints/0007,44dece8f8529374ee2199ec015f35ba2,100,
datasets/planes_with_keypoints/0007,99e1961a72bb8ac46177b6d1ecbf989,100,
datasets/planes_with_keypoints/0007,18e6f319062ccb49ca8607f540cc62ba,100,
datasets/planes_with_keypoints/0007,3b31e28ac1eb36fe1eb4be4ad34a6dbd,100,
datasets/planes_with_keypoints/0007,ff2f975a23b78bc78caa71b1fbf7fb98,100,
datasets/planes_with_keypoints/0007,d2e99eeecebf0c77bd46d022fd7d80aa,100,
datasets/planes_with_keypoints/0008,9550774ad1c19b24a5a118bd15e6e34f,100,
datasets/planes_with_keypoints/0008,ace4fe6e9c97150a35fc197bbabcd5bd,100,
datasets/planes_with_keypoints/0008,26e10058cf9835aaca8607f540cc62ba,100,
datasets/planes_with_keypoints/0008,fb92c2e96fdf6c37595dc3191c718398,100,
datasets/planes_with_keypoints/0008,58fe58e9f7431a1a428659c2b5124968,100,
datasets/planes_with_keypoints/0008,1ce5b9a79420e946bff7790df3158906,100,
datasets/planes_with_keypoints/0008,af04f04964fc2f1b64a62403221fd59f,100,
datasets/planes_with_keypoints/0008,d130dd0c96152140bc0909d98a1ff2b4,100,
datasets/planes_with_keypoints/0008,bb38d29611ba34572af1006be0f51835,100,
datasets/planes_with_keypoints/0008,9a3b5fa35243504124f575085333a65b,100,
datasets/planes_with_keypoints/0008,ac026df0c0add322f37f38dedb2f1219,100,
datasets/planes_with_keypoints/0008,65278860c7d0f3704f59c2a67aa8473b,100,
