tfrecord,id,num,args
datasets/chairs_with_keypoints/0002,3c4a33481f45cebb81f5ac91b0c9e99b,100,--scale 0.8
datasets/chairs_with_keypoints/0002,3d04cb63d2b1873fcf0dfe1797286ae,100,--scale 0.8
datasets/chairs_with_keypoints/0002,12f395270a3316d01666e1246e760f82,100,--scale 0.8
datasets/chairs_with_keypoints/0002,ca84b42ab1cfc37be25dfc1bbeae5325,100,--scale 0.8
datasets/chairs_with_keypoints/0002,4a86ad0d870a55e82058afcc28d23393,100,--scale 0.8
datasets/chairs_with_keypoints/0002,697fc3fa4c36fe9b128d966a6d72dfea,100,--scale 0.8
datasets/chairs_with_keypoints/0002,861251082f0935c6990561fc34164364,100,--scale 0.8
datasets/chairs_with_keypoints/0002,70e3e98efc6ec0dc611a1a85a9d58686,100,--scale 0.8
datasets/chairs_with_keypoints/0002,ced9c5eee916cce089c398a8a379054a,100,--scale 0.8
datasets/chairs_with_keypoints/0002,4fd4cda3d713bb29c8687ff9b0b4e4ac,100,--scale 0.8
datasets/chairs_with_keypoints/0002,654b7415b53b5138fc5718d28351c534,100,--scale 0.8
datasets/chairs_with_keypoints/0002,a54a6ee9263bc1eaf4b6538438a0b930,100,--scale 0.8
datasets/chairs_with_keypoints/0002,b67aacec8e98edded0b19424de5f7fe4,100,--scale 0.8
datasets/chairs_with_keypoints/0002,ef5eb51bbb7141c119fb4103277a6b93,100,--scale 0.8
datasets/chairs_with_keypoints/0002,9d9b5f5b3fd41136244d7c2690850fc2,100,--scale 0.8
datasets/chairs_with_keypoints/0002,c8d6e4e789a0c6a7eaeab1f0c9120b7,100,--scale 0.8
datasets/chairs_with_keypoints/0002,808ba77745a0934586abe5555a3b447d,100,--scale 0.8
datasets/chairs_with_keypoints/0002,840b73e5066afa12941584a3d730ae7c,100,--scale 0.8
datasets/chairs_with_keypoints/0002,7ef4b16e0c38fe09b04cb542e2c50eb4,100,--scale 0.8
datasets/chairs_with_keypoints/0002,20b0a82068ae767c34cc22336880d45c,100,--scale 0.8
datasets/chairs_with_keypoints/0002,7e5a6a86dc490f7e7288e3849fb636ff,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2b783fe4230af5436a7b680929b3b0fb,100,--scale 0.8
datasets/chairs_with_keypoints/0003,5c61d56d4147e55d5213cec267286d18,100,--scale 0.8
datasets/chairs_with_keypoints/0003,e0311d577cff9d85f6ea7461c0aa61c3,100,--scale 0.8
datasets/chairs_with_keypoints/0003,191360ba29f3d296ff458e602ebccbb0,100,--scale 0.8
datasets/chairs_with_keypoints/0003,c5e3f6da9e818851618dd45f797b66b4,100,--scale 0.8
datasets/chairs_with_keypoints/0003,802f70c906274da08616812464c86290,100,--scale 0.8
datasets/chairs_with_keypoints/0003,d5200a27ca0d4a3ea4d56f1fc38d34cb,100,--scale 0.8
datasets/chairs_with_keypoints/0003,d1852e622204dbb0f4b6538438a0b930,100,--scale 0.8
datasets/chairs_with_keypoints/0003,fedfc00265711f4193c1e619801da0a6,100,--scale 0.8
datasets/chairs_with_keypoints/0003,d2a5b42cf29b753f71a782a4379556c7,100,--scale 0.8
datasets/chairs_with_keypoints/0003,11c9c57efad0b5ec297936c81e7f6629,100,--scale 0.8
datasets/chairs_with_keypoints/0003,1cad298ed14e60f866e6ad37fee011e,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2b90701386f1813052db1dda4adf0a0c,100,--scale 0.8
datasets/chairs_with_keypoints/0003,8c91c7c19c20bc4cf130e9cdbbb1cf40,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2ed972dad69431ab89f8949830ad07fd,100,--scale 0.8
datasets/chairs_with_keypoints/0003,e2c3729e9729b75f40ef1c8b63a628f9,100,--scale 0.8
datasets/chairs_with_keypoints/0003,5ca0b01dae9e3476f51f77a6d7299806,100,--scale 0.8
datasets/chairs_with_keypoints/0003,7effccaa74122b5f2beec56b24479ed1,100,--scale 0.8
datasets/chairs_with_keypoints/0003,d40e314fbb7f37199753496ba23f2183,100,--scale 0.8
datasets/chairs_with_keypoints/0003,f39d429ab98d5323a1a6556bd50a3110,100,--scale 0.8
datasets/chairs_with_keypoints/0003,f2129c67cb55c6868779f85a8bc31fb,100,--scale 0.8
datasets/chairs_with_keypoints/0003,e65ca690574bfca53ccbceb68fb352fd,100,--scale 0.8
datasets/chairs_with_keypoints/0003,8cfbde91dc175e2ea54b9afa882a89ed,100,--scale 0.8
datasets/chairs_with_keypoints/0003,589829ef4fb0390e492d9da2668ec34c,100,--scale 0.8
datasets/chairs_with_keypoints/0003,8a2a0cad888b871eaa84c578b771896d,100,--scale 0.8
datasets/chairs_with_keypoints/0003,5c86904bdc50a1ca173c8feb9cba831,100,--scale 0.8
datasets/chairs_with_keypoints/0003,1f5a2c231265aa9380b3cfbeccfb24d2,100,--scale 0.8
datasets/chairs_with_keypoints/0003,8862fe77a7856db29a8ef44e1d2c5b75,100,--scale 0.8
datasets/chairs_with_keypoints/0003,67fe832a22b91e6c54ddc93d2b7d3d65,100,--scale 0.8
datasets/chairs_with_keypoints/0003,357f1c031b1bdfb3efaf604fa2300241,100,--scale 0.8
datasets/chairs_with_keypoints/0003,a976138678aa74d0d9ed5cacfd88cef9,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2195099b0295f692afca3357bb07ab96,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2576091d2540147a473f10e6caaeca56,100,--scale 0.8
datasets/chairs_with_keypoints/0003,3bb8e6e640c32a7c36b0f2a1430e993a,100,--scale 0.8
datasets/chairs_with_keypoints/0003,60328528e791d7281f47fd90378714ec,100,--scale 0.8
datasets/chairs_with_keypoints/0003,384861155b7786fcb21bc3cf138f79e,100,--scale 0.8
datasets/chairs_with_keypoints/0003,6223f3849d57154b5ecb3cc57fe87cee,100,--scale 0.8
datasets/chairs_with_keypoints/0003,bdc892547cceb2ef34dedfee80b7006,100,--scale 0.8
datasets/chairs_with_keypoints/0003,b6a89034b3da55b2cb79ea4974c73b2d,100,--scale 0.8
datasets/chairs_with_keypoints/0003,2c052f5541d4d5689b2d7f86be5d0083,100,--scale 0.8
datasets/chairs_with_keypoints/0004,6cf7fc7979e949c72dc9485cd94746f7,100,--scale 0.8
datasets/chairs_with_keypoints/0004,c06a8f95fc273106b0f4a0d43d1e4c23,100,--scale 0.8
datasets/chairs_with_keypoints/0004,2f24021efe2ccfcc2db431502a680805,100,--scale 0.8
datasets/chairs_with_keypoints/0004,cbbbb3aebaf2e112ca07b3f65fc99919,100,--scale 0.8
datasets/chairs_with_keypoints/0004,fbd48960edc73ef0490ad276cd2af3a4,100,--scale 0.8
datasets/chairs_with_keypoints/0004,4bc064672eb85023d84a8130bee3aae8,100,--scale 0.8
datasets/chairs_with_keypoints/0004,97a4d1ab6d58bc2ef60f0f3341009abb,100,--scale 0.8
datasets/chairs_with_keypoints/0004,c9fa3d209a43e7fd38b39a90ee80e328,100,--scale 0.8
datasets/chairs_with_keypoints/0004,a0e9606288d3ac22b61d9ed7bbbb5b3f,100,--scale 0.8
datasets/chairs_with_keypoints/0004,11ff2e9f9b0993b7f51f77a6d7299806,100,--scale 0.8
datasets/chairs_with_keypoints/0004,a7b9f9e341c74b8d57ddce8e42aa6e90,100,--scale 0.8
datasets/chairs_with_keypoints/0004,6ea2aabe267b519537b2bb75885cfc44,100,--scale 0.8
datasets/chairs_with_keypoints/0004,a4b690e66e3937c88b42931b6e108d6c,100,--scale 0.8
datasets/chairs_with_keypoints/0004,9fd0c95e0112f6f8dcbca12e02e87571,100,--scale 0.8
datasets/chairs_with_keypoints/0004,5ef4db0419932fe12e5ebb32d8476df8,100,--scale 0.8
datasets/chairs_with_keypoints/0004,8e7f354489bf4d9b65684b1827478535,100,--scale 0.8
datasets/chairs_with_keypoints/0004,b239fa34b4cb5a8e9b75b6346baf0c12,100,--scale 0.8
datasets/chairs_with_keypoints/0004,a3e3eee0669bec82c9f016d57db96408,100,--scale 0.8
datasets/chairs_with_keypoints/0004,34fc767b72047d9ae97426e55fb77981,100,--scale 0.8
datasets/chairs_with_keypoints/0004,9da67fff6ae787b2eb0f0bdaf192ff28,100,--scale 0.8
datasets/chairs_with_keypoints/0004,b4b2e315ec8e17c9a4f70fb45099ec30,100,--scale 0.8
datasets/chairs_with_keypoints/0004,59f7e527386ab08b7f0751100c225ea1,100,--scale 0.8
datasets/chairs_with_keypoints/0004,27ef7dafe404bf424e83b37723b7fdca,100,--scale 0.8
datasets/chairs_with_keypoints/0004,e505ab84808920d06031c9bf940ea7ea,100,--scale 0.8
datasets/chairs_with_keypoints/0004,51d67f7174881679f256a8c3e3396495,100,--scale 0.8
datasets/chairs_with_keypoints/0004,8ade0afeb517ce00aab45a6fe87e3c10,100,--scale 0.8
datasets/chairs_with_keypoints/0004,45220c3f4fba09fc665309339296e85a,100,--scale 0.8
datasets/chairs_with_keypoints/0004,387a0509406a8653b40f0ac0fb9a650d,100,--scale 0.8
datasets/chairs_with_keypoints/0004,45a355545e7a807a492d9da2668ec34c,100,--scale 0.8
datasets/chairs_with_keypoints/0004,1da9942b2ab7082b2ba1fdc12ecb5c9e,100,--scale 0.8
datasets/chairs_with_keypoints/0004,3de3774ea9a05f51585ed17f54616d23,100,--scale 0.8
datasets/chairs_with_keypoints/0004,d07675c29d0bd535580b0de4af0eb56b,100,--scale 0.8
datasets/chairs_with_keypoints/0004,675c6c0c5c9a4a8a3bad033fffa5c327,100,--scale 0.8
datasets/chairs_with_keypoints/0004,6bb6b27aa687d422d612b1f62c413c3,100,--scale 0.8
datasets/chairs_with_keypoints/0004,cd5007a237ffde592b5bf1f191733d75,100,--scale 0.8
datasets/chairs_with_keypoints/0004,bda113bd71ea0352654ea6737b0d3597,100,--scale 0.8
datasets/chairs_with_keypoints/0004,54f276860d9b00436370a012706ac174,100,--scale 0.8
datasets/chairs_with_keypoints/0004,a497f206aa62e89c8ca0fe30c6caf3f4,100,--scale 0.8
datasets/chairs_with_keypoints/0004,3799a4d787d31c0bc580fdeb5460f6d6,100,--scale 0.8
datasets/chairs_with_keypoints/0004,e6719610fd2c44c99295da7959c963a1,100,--scale 0.8
datasets/chairs_with_keypoints/0005,88dda281b3dddd57517c7e27988bea5f,100,--scale 0.8
datasets/chairs_with_keypoints/0005,d5b909ad5d7c793aa16baf954c1d99bc,100,--scale 0.8
datasets/chairs_with_keypoints/0005,9a91fe80c2cd2f37f51fa0238791f5dc,100,--scale 0.8
datasets/chairs_with_keypoints/0005,2a3a847a3d4c39c1b17743c18fb63dc,100,--scale 0.8
datasets/chairs_with_keypoints/0005,b967ac98b1cbd8fe36a7a71199dc2cb3,100,--scale 0.8
datasets/chairs_with_keypoints/0005,23d76c249645228d1e23e0195c502f30,100,--scale 0.8
datasets/chairs_with_keypoints/0005,732ee6a49bd6db06aed393947b9cb125,100,--scale 0.8
datasets/chairs_with_keypoints/0005,61fcffc9fa0995dcdeeecaed91450a4d,100,--scale 0.8
datasets/chairs_with_keypoints/0005,f90dab51bec2bcd1a3340564b56a7f70,100,--scale 0.8
datasets/chairs_with_keypoints/0005,3e1e1070ed7a0ba67484091a041fe77e,100,--scale 0.8
datasets/chairs_with_keypoints/0005,a7154b3c2b2a0641a9fe1734a6086750,100,--scale 0.8
datasets/chairs_with_keypoints/0005,bea846f692c8bdc8ce6fb1d4c6089968,100,--scale 0.8
datasets/chairs_with_keypoints/0005,5ad4512976afc746564eaedaeaa04f28,100,--scale 0.8
datasets/chairs_with_keypoints/0005,f5e5ad69111b96646d6e68ce9f2601c6,100,--scale 0.8
datasets/chairs_with_keypoints/0005,e78f25a1f66c19a38a63c123f2a561a6,100,--scale 0.8
datasets/chairs_with_keypoints/0005,b6e662b81c62dc9b688f5a44034a346,100,--scale 0.8
datasets/chairs_with_keypoints/0005,64952439f8d9e1da9c0c9824ccd078be,100,--scale 0.8
datasets/chairs_with_keypoints/0005,243ab0d808fae5b76f1d1c49624bcfed,100,--scale 0.8
datasets/chairs_with_keypoints/0005,1e9004958eb935b2ef2777c7d8e09db2,100,--scale 0.8
datasets/chairs_with_keypoints/0005,f106bc80265faaabf78fc6de5952fb84,100,--scale 0.8
datasets/chairs_with_keypoints/0005,2aa122c56910bad8fb0eb7e753c06942,100,--scale 0.8
datasets/chairs_with_keypoints/0005,34dc6c4e022b380cf91663a74ccd2338,100,--scale 0.8
datasets/chairs_with_keypoints/0005,b9027939e6c71d844d256d962a5df83b,100,--scale 0.8
datasets/chairs_with_keypoints/0005,bf8004c0d88210a291efd008fb89dc2f,100,--scale 0.8
datasets/chairs_with_keypoints/0005,6440fcf4fd8214b7dd58412a5e38ff83,100,--scale 0.8
datasets/chairs_with_keypoints/0005,4422c64dffcd8662eaf288f952624966,100,--scale 0.8
datasets/chairs_with_keypoints/0005,a7b82d009e29bafe705fef512417e4c9,100,--scale 0.8
datasets/chairs_with_keypoints/0005,3f55885c27d84e5951ae1a6e89264401,100,--scale 0.8
datasets/chairs_with_keypoints/0005,96bccddaf0034be04e5cf15b26e670ad,100,--scale 0.8
datasets/chairs_with_keypoints/0005,5aa3f60fb8fc208d488fd132b74d6f8d,100,--scale 0.8
datasets/chairs_with_keypoints/0005,c5e6c2b4528c371378dd615a59de5f05,100,--scale 0.8
datasets/chairs_with_keypoints/0005,4e8d8792a3a6390b36b0f2a1430e993a,100,--scale 0.8
datasets/chairs_with_keypoints/0005,6be3e544deece8441191025061735ea3,100,--scale 0.8
datasets/chairs_with_keypoints/0005,986058a64eb343c6781b8c940ab86a39,100,--scale 0.8
datasets/chairs_with_keypoints/0005,5b5d0af8426e604df1783a44a88d6274,100,--scale 0.8
datasets/chairs_with_keypoints/0005,103c31671f8c0b1467bb14b25f99796e,100,--scale 0.8
datasets/chairs_with_keypoints/0005,956dec7d9cb7d078a9fe51c710ac111b,100,--scale 0.8
datasets/chairs_with_keypoints/0005,1ef31b046039bf985c8a41baad250b1b,100,--scale 0.8
datasets/chairs_with_keypoints/0005,3cf6db91f872d26c222659d33fd79709,100,--scale 0.8
datasets/chairs_with_keypoints/0005,94d55392edad30d35192e08e628ef9a8,100,--scale 0.8
datasets/chairs_with_keypoints/0006,c8bd3d33ff8cd4abf189bc4b6aa309bf,100,--scale 0.8
datasets/chairs_with_keypoints/0006,63b84cdf260ab81b14b86d5282eb8301,100,--scale 0.8
datasets/chairs_with_keypoints/0006,95d082c78ea0b1befe52ffd0e748a1ab,100,--scale 0.8
datasets/chairs_with_keypoints/0006,a113c1f24b803d37bc5a6eb75687367,100,--scale 0.8
datasets/chairs_with_keypoints/0006,53eea17c88e31519492d9da2668ec34c,100,--scale 0.8
datasets/chairs_with_keypoints/0006,516c4adba7205cb43e9bdff70754d92c,100,--scale 0.8
datasets/chairs_with_keypoints/0006,2cbbe7f1f1f75e34d28b52ade6c7e48,100,--scale 0.8
datasets/chairs_with_keypoints/0006,914f301fd07c20c840ef1c8b63a628f9,100,--scale 0.8
datasets/chairs_with_keypoints/0006,e2809feb8c0b535686c701087a194026,100,--scale 0.8
datasets/chairs_with_keypoints/0006,b69401b412d9300454d7082b34825ef0,100,--scale 0.8
datasets/chairs_with_keypoints/0006,aa4b1153a1c4248930e06a011e63236a,100,--scale 0.8
datasets/chairs_with_keypoints/0006,6a7050042fbc77d5635418e95eea8a17,100,--scale 0.8
datasets/chairs_with_keypoints/0006,90b6d8a730e9e17cc55161a63fbd109a,100,--scale 0.8
datasets/chairs_with_keypoints/0006,776cdc2ed288076882eddefc99ebacfd,100,--scale 0.8
datasets/chairs_with_keypoints/0006,39d1a6007a4a29fe492d9da2668ec34c,100,--scale 0.8
datasets/chairs_with_keypoints/0006,c65f9af5b5a6cbfe5936c7265c890fef,100,--scale 0.8
datasets/chairs_with_keypoints/0006,260f65e1b1baaf7c7b707c797539b200,100,--scale 0.8
datasets/chairs_with_keypoints/0006,8ac35c25faa261ef4f3443b22038d340,100,--scale 0.8
datasets/chairs_with_keypoints/0006,108b9cb292fd811cf51f77a6d7299806,100,--scale 0.8
datasets/chairs_with_keypoints/0006,4d7cb35d1d9f2434ccbcb819724fb563,100,--scale 0.8
datasets/chairs_with_keypoints/0006,7aad83423b294c59f4b35f4029eb1ecf,100,--scale 0.8
datasets/chairs_with_keypoints/0006,bb878313da4b02e3dbbc9440457e303e,100,--scale 0.8
datasets/chairs_with_keypoints/0006,9849c890f3bc80723a4642fe4c259750,100,--scale 0.8
datasets/chairs_with_keypoints/0006,c98c12e85a3f70a28ddc51277f2e9733,100,--scale 0.8
datasets/chairs_with_keypoints/0006,c5d58dd0119f0e49503aeac2cbb6e06a,100,--scale 0.8
datasets/chairs_with_keypoints/0006,5fc3b7d677788b486cd47753062bdba4,100,--scale 0.8
datasets/chairs_with_keypoints/0006,83839b89dd91996c7d910d51d878f708,100,--scale 0.8
datasets/chairs_with_keypoints/0006,dd0eecbd7ad89b2563e7eea06f1f07c8,100,--scale 0.8
datasets/chairs_with_keypoints/0006,5932d26671d104d76370a012706ac174,100,--scale 0.8
datasets/chairs_with_keypoints/0006,b8af96d9c542e1bab34e8f502d7c7e1a,100,--scale 0.8
datasets/chairs_with_keypoints/0006,753452a3a8f44bd38b69f185154696a3,100,--scale 0.8
datasets/chairs_with_keypoints/0006,ba1adc474cfa2f429ab926a7e944e795,100,--scale 0.8
datasets/chairs_with_keypoints/0006,8bdb589e5e0e7f57b04cb542e2c50eb4,100,--scale 0.8
datasets/chairs_with_keypoints/0006,502116e5b87d1fbe69e92c4e191537ef,100,--scale 0.8
datasets/chairs_with_keypoints/0006,d487d3b9579762cb5dd170fd3a296ebf,100,--scale 0.8
datasets/chairs_with_keypoints/0006,50d277986a78f9fc3eec26c23f5bc80b,100,--scale 0.8
datasets/chairs_with_keypoints/0006,ebd73aa8ec2fea5c36c26b54df360d91,100,--scale 0.8
datasets/chairs_with_keypoints/0006,f6cb298705842600bd259faf16bdac27,100,--scale 0.8
datasets/chairs_with_keypoints/0006,d343f06da03eccf34c7384dbb75cab0d,100,--scale 0.8
